Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Age_Group,Attrition_Status,Satisfaction_level,Wlb_Label
55,Male,Divorced,HR,Manager,5,"? 17,246.00",27,26,9,4,3,3,3,74,No,3,30,13,4,2,1,45,1,No,50-59,0,Medium,Good
56,Female,Married,Marketing,Assistant,5,"? 18,902.00",16,2,6,2,3,3,3,47,Yes,6,50,6,2,2,4,7,4,No,50-59,0,Medium,Good
34,Male,Married,Marketing,Manager,5,"? 14,675.00",45,29,14,3,4,1,2,82,Yes,1,39,6,2,2,4,23,3,No,30-39,0,Very Low,Excellent
47,Female,Divorced,HR,Executive,2,"? 17,877.00",42,12,13,9,2,4,1,26,No,8,31,4,4,3,2,41,4,No,40-49,0,High,Average
37,Male,Single,HR,Executive,3,"? 15,969.00",87,4,2,7,4,3,4,47,No,9,45,11,3,1,2,33,1,No,30-39,0,Medium,Excellent
53,Female,Married,Marketing,Executive,2,"? 18,434.00",73,23,4,1,3,1,3,63,No,7,34,3,2,1,4,39,4,No,50-59,0,Very Low,Good
41,Male,Married,Finance,Executive,2,"? 6,277.00",25,11,5,8,4,3,2,86,Yes,8,42,0,1,4,4,9,1,No,40-49,0,Medium,Excellent
30,Female,Married,IT,Analyst,2,"? 8,955.00",49,2,8,6,2,1,2,94,Yes,9,35,0,4,3,4,44,4,Yes,30-39,1,Very Low,Average
32,Male,Divorced,Sales,Executive,5,"? 15,131.00",63,6,4,0,4,3,2,69,Yes,8,42,2,4,2,4,36,4,No,30-39,0,Medium,Excellent
23,Male,Single,Marketing,Assistant,4,"? 14,136.00",58,17,1,2,1,4,3,48,No,4,39,19,4,3,4,17,1,No,20-29,0,High,Poor
41,Female,Divorced,HR,Executive,1,"? 14,110.00",72,28,1,7,4,4,1,8,Yes,5,44,17,2,2,1,12,2,No,40-49,0,High,Excellent
26,Male,Single,Sales,Analyst,1,"? 4,444.00",65,19,2,1,3,3,4,32,Yes,2,51,2,3,3,4,37,2,No,20-29,0,Medium,Good
43,Male,Single,HR,Assistant,3,"? 18,008.00",31,9,8,9,2,3,4,22,No,1,58,4,3,2,4,42,3,No,40-49,0,Medium,Average
23,Male,Divorced,IT,Analyst,3,"? 18,508.00",18,5,3,6,4,5,1,92,Yes,8,35,13,3,4,4,46,1,No,20-29,0,Very High,Excellent
47,Male,Married,IT,Analyst,5,"? 11,279.00",47,14,6,0,1,2,1,93,Yes,7,55,10,2,1,3,34,4,No,40-49,0,Low,Poor
34,Male,Single,Marketing,Assistant,1,"? 3,012.00",76,16,7,2,3,4,4,69,No,8,55,8,4,1,3,48,1,No,30-39,0,High,Good
20,Female,Divorced,Sales,Analyst,4,"? 18,540.00",95,27,11,9,2,3,2,59,No,9,40,1,3,1,1,8,2,No,20-29,0,Medium,Average
22,Female,Married,Sales,Executive,5,"? 11,511.00",86,24,1,1,2,2,4,16,No,8,46,3,1,4,3,18,3,No,20-29,0,Low,Average
33,Male,Single,IT,Manager,3,"? 16,927.00",57,1,5,1,4,3,1,1,Yes,5,30,9,2,2,4,20,2,No,30-39,0,Medium,Excellent
57,Female,Single,HR,Manager,5,"? 17,958.00",98,20,2,9,2,2,3,38,No,7,39,6,2,2,2,11,1,Yes,50-59,1,Low,Average
20,Male,Married,Marketing,Manager,3,"? 8,770.00",56,3,7,1,2,2,2,13,No,5,50,18,3,3,1,25,3,No,20-29,0,Low,Average
57,Female,Single,Finance,Assistant,1,"? 16,211.00",65,10,12,3,3,4,3,79,No,1,43,6,1,4,2,45,2,No,50-59,0,High,Good
57,Male,Divorced,IT,Assistant,5,"? 9,199.00",52,25,12,5,1,5,4,36,Yes,3,31,1,1,3,4,19,1,No,50-59,0,Very High,Poor
40,Male,Single,IT,Assistant,2,"? 6,251.00",57,15,13,0,2,1,3,87,No,1,54,4,1,1,2,17,4,No,40-49,0,Very Low,Average
48,Male,Single,Marketing,Manager,3,"? 3,193.00",62,23,3,9,2,3,4,67,No,9,59,7,4,1,4,23,4,No,40-49,0,Medium,Average
24,Male,Married,HR,Manager,2,"? 16,047.00",56,28,9,6,3,2,3,28,No,4,38,7,2,2,4,31,1,No,20-29,0,Low,Good
29,Female,Divorced,Sales,Assistant,3,"? 4,626.00",71,3,1,6,1,5,1,89,No,1,57,8,3,2,1,45,3,No,20-29,0,Very High,Poor
47,Female,Married,IT,Manager,2,"? 19,082.00",68,1,2,0,3,2,4,18,Yes,1,47,8,3,2,2,3,4,No,40-49,0,Low,Good
40,Female,Divorced,Marketing,Analyst,1,"? 16,950.00",31,13,9,9,3,3,2,17,Yes,1,59,18,4,1,2,12,2,No,40-49,0,Medium,Good
26,Male,Married,Marketing,Analyst,1,"? 14,033.00",65,15,7,8,3,1,2,91,Yes,7,50,2,3,3,2,16,2,No,20-29,0,Very Low,Good
22,Female,Single,Marketing,Manager,4,"? 8,190.00",23,21,3,7,3,4,3,91,No,9,47,5,4,2,3,11,4,No,20-29,0,High,Good
39,Female,Divorced,Sales,Assistant,4,"? 11,282.00",98,10,11,1,2,1,2,30,Yes,5,58,17,2,4,4,41,4,No,30-39,0,Very Low,Average
38,Male,Divorced,IT,Executive,4,"? 14,869.00",22,3,8,6,2,4,2,11,No,6,37,10,1,1,2,31,1,No,30-39,0,High,Average
54,Male,Single,Marketing,Executive,5,"? 10,243.00",77,27,5,1,3,2,1,84,Yes,3,58,11,2,1,3,27,4,No,50-59,0,Low,Good
23,Male,Married,Sales,Manager,3,"? 17,780.00",70,18,2,3,4,5,2,31,No,1,46,9,2,3,3,45,4,No,20-29,0,Very High,Excellent
24,Female,Divorced,HR,Executive,5,"? 10,364.00",84,19,10,4,4,4,3,67,Yes,5,33,18,2,4,2,17,4,No,20-29,0,High,Excellent
20,Female,Single,Finance,Assistant,4,"? 14,711.00",23,21,1,9,1,2,2,22,Yes,8,45,2,1,3,1,28,3,No,20-29,0,Low,Poor
23,Male,Single,IT,Analyst,3,"? 6,459.00",89,5,6,2,1,3,4,57,Yes,3,30,6,1,3,1,2,2,No,20-29,0,Medium,Poor
31,Female,Divorced,Sales,Analyst,5,"? 5,369.00",19,10,4,6,3,3,4,12,No,6,52,12,2,3,4,38,4,No,30-39,0,Medium,Good
46,Male,Divorced,Finance,Assistant,1,"? 13,785.00",86,24,2,6,2,5,4,16,Yes,5,36,2,3,1,2,18,3,No,40-49,0,Very High,Average
42,Female,Divorced,Finance,Executive,3,"? 14,569.00",78,16,1,5,4,5,3,94,Yes,3,31,18,4,4,4,37,1,Yes,40-49,1,Very High,Excellent
44,Male,Single,Sales,Manager,4,"? 19,729.00",66,20,7,6,4,3,2,21,Yes,3,53,18,4,4,4,13,3,No,40-49,0,Medium,Excellent
40,Female,Married,Sales,Analyst,1,"? 8,380.00",49,18,4,2,2,3,3,72,Yes,9,36,2,3,1,1,16,1,No,40-49,0,Medium,Average
43,Female,Married,Sales,Executive,3,"? 10,851.00",74,8,1,6,4,4,4,5,No,3,37,4,2,4,3,46,4,No,40-49,0,High,Excellent
44,Female,Divorced,Marketing,Executive,5,"? 9,292.00",53,13,13,6,4,5,4,72,Yes,9,32,12,4,2,3,3,3,No,40-49,0,Very High,Excellent
51,Male,Single,HR,Analyst,4,"? 4,912.00",20,8,10,8,1,3,3,65,No,4,37,8,3,2,3,14,4,No,50-59,0,Medium,Poor
51,Male,Single,Marketing,Analyst,5,"? 10,196.00",35,26,1,1,1,4,2,58,No,6,48,18,4,1,2,21,1,Yes,50-59,1,High,Poor
24,Male,Divorced,Finance,Manager,1,"? 14,877.00",50,13,7,2,3,2,3,61,No,9,42,11,1,3,2,44,1,No,20-29,0,Low,Good
55,Female,Single,Finance,Assistant,1,"? 11,058.00",32,24,5,3,4,5,1,7,No,2,46,1,3,2,1,48,3,Yes,50-59,1,Very High,Excellent
58,Male,Single,Finance,Executive,1,"? 8,680.00",15,12,1,7,4,5,1,47,No,7,56,19,2,3,3,24,4,No,50-59,0,Very High,Excellent
35,Female,Single,Sales,Manager,3,"? 5,112.00",31,13,11,0,1,3,3,8,Yes,1,33,15,2,1,2,4,3,Yes,30-39,1,Medium,Poor
52,Male,Divorced,IT,Analyst,4,"? 11,867.00",83,27,9,1,4,3,3,98,No,7,31,0,4,1,4,49,4,Yes,50-59,1,Medium,Excellent
40,Male,Divorced,Marketing,Assistant,1,"? 3,475.00",20,17,3,1,2,3,3,20,No,5,34,7,4,1,2,46,1,Yes,40-49,1,Medium,Average
28,Female,Divorced,IT,Assistant,5,"? 3,325.00",72,15,10,1,1,3,2,37,Yes,6,39,14,3,2,1,42,1,No,20-29,0,Medium,Poor
25,Female,Married,HR,Executive,4,"? 18,932.00",59,28,1,1,1,1,4,75,No,9,34,14,4,3,2,34,4,No,20-29,0,Very Low,Poor
54,Male,Married,HR,Assistant,5,"? 11,039.00",86,9,13,6,2,3,1,40,Yes,3,38,3,3,4,2,34,4,No,50-59,0,Medium,Average
58,Male,Divorced,Marketing,Analyst,5,"? 18,817.00",97,20,2,5,3,2,2,2,No,7,37,17,1,1,4,7,2,No,50-59,0,Low,Good
41,Female,Single,Finance,Analyst,1,"? 12,488.00",62,4,10,6,1,3,2,23,Yes,4,32,1,1,1,4,5,2,No,40-49,0,Medium,Poor
24,Female,Single,HR,Analyst,4,"? 11,135.00",64,24,6,5,4,3,4,27,No,1,58,1,4,1,4,36,2,Yes,20-29,1,Medium,Excellent
42,Male,Divorced,IT,Manager,2,"? 3,281.00",70,12,3,9,4,2,1,60,Yes,6,42,0,1,2,1,20,2,Yes,40-49,1,Low,Excellent
36,Female,Single,IT,Analyst,3,"? 3,656.00",23,24,10,0,4,4,2,54,No,4,44,12,1,2,2,40,3,No,30-39,0,High,Excellent
31,Male,Single,Sales,Manager,2,"? 5,210.00",76,22,8,5,2,2,4,41,No,1,59,12,3,3,4,4,1,Yes,30-39,1,Low,Average
42,Male,Married,Finance,Analyst,3,"? 12,092.00",45,4,1,3,3,5,2,72,Yes,5,30,3,2,3,2,23,2,No,40-49,0,Very High,Good
35,Male,Single,Sales,Analyst,4,"? 10,468.00",79,13,1,8,1,2,1,3,Yes,1,57,12,4,3,2,33,4,No,30-39,0,Low,Poor
22,Female,Single,Marketing,Assistant,1,"? 15,618.00",75,3,8,5,1,5,3,90,No,1,39,13,2,2,1,4,4,No,20-29,0,Very High,Poor
49,Male,Divorced,HR,Executive,4,"? 3,143.00",24,5,11,8,3,1,2,2,Yes,5,45,4,3,2,2,18,3,No,40-49,0,Very Low,Good
41,Male,Married,Sales,Analyst,2,"? 6,933.00",67,13,1,7,1,2,2,74,No,4,56,9,3,2,4,4,4,No,40-49,0,Low,Poor
28,Female,Married,Sales,Assistant,5,"? 12,605.00",78,14,14,4,4,4,2,72,Yes,6,59,14,2,3,2,41,4,No,20-29,0,High,Excellent
48,Female,Single,Marketing,Assistant,3,"? 13,775.00",78,8,11,9,3,1,1,61,No,3,39,13,4,2,1,35,1,Yes,40-49,1,Very Low,Good
56,Female,Divorced,IT,Executive,3,"? 14,866.00",64,23,4,6,2,3,3,46,No,4,40,16,4,2,4,31,3,Yes,50-59,1,Medium,Average
42,Male,Married,IT,Assistant,2,"? 5,048.00",79,11,11,7,3,4,3,93,Yes,3,35,1,2,3,3,21,4,No,40-49,0,High,Good
32,Female,Married,Marketing,Assistant,1,"? 8,323.00",91,8,13,4,3,2,2,34,Yes,2,45,1,3,2,1,28,3,No,30-39,0,Low,Good
51,Female,Single,IT,Executive,4,"? 14,119.00",28,12,13,7,1,2,2,61,No,4,57,15,3,4,1,7,3,No,50-59,0,Low,Poor
42,Male,Married,Marketing,Manager,2,"? 4,894.00",37,11,6,9,3,4,4,60,No,2,46,6,2,3,1,46,1,No,40-49,0,High,Good
36,Male,Divorced,IT,Executive,4,"? 8,320.00",42,17,1,8,4,3,2,96,Yes,1,37,1,1,2,1,49,2,No,30-39,0,Medium,Excellent
59,Male,Divorced,Marketing,Executive,1,"? 6,976.00",72,27,4,4,1,3,4,14,Yes,5,50,19,1,4,2,14,1,No,50-59,0,Medium,Poor
40,Male,Married,IT,Analyst,5,"? 16,225.00",54,13,13,7,3,1,4,93,No,6,40,19,1,3,1,1,1,No,40-49,0,Very Low,Good
21,Female,Divorced,Sales,Analyst,4,"? 14,454.00",78,4,5,8,2,4,1,74,No,5,38,9,2,2,2,4,1,No,20-29,0,High,Average
56,Male,Divorced,Sales,Manager,1,"? 18,208.00",16,13,13,0,2,5,2,51,Yes,4,56,0,2,4,4,28,2,No,50-59,0,Very High,Average
25,Female,Single,IT,Executive,2,"? 3,408.00",57,9,1,6,4,4,2,63,Yes,6,48,8,3,1,3,33,2,No,20-29,0,High,Excellent
37,Male,Married,Marketing,Executive,5,"? 9,887.00",26,22,2,6,3,3,1,55,Yes,1,58,18,4,2,1,32,3,No,30-39,0,Medium,Good
49,Male,Married,Sales,Manager,5,"? 19,961.00",49,14,2,1,4,3,3,30,Yes,2,43,16,4,2,3,36,2,No,40-49,0,Medium,Excellent
41,Female,Single,HR,Analyst,5,"? 11,145.00",88,12,6,1,3,1,4,1,No,7,53,1,4,2,4,41,1,No,40-49,0,Very Low,Good
52,Female,Single,IT,Executive,3,"? 3,602.00",83,26,2,7,1,4,3,70,Yes,6,37,15,3,2,4,25,3,No,50-59,0,High,Poor
49,Female,Single,HR,Manager,1,"? 17,263.00",77,24,6,6,2,2,4,60,No,2,30,10,3,1,1,22,3,Yes,40-49,1,Low,Average
36,Male,Single,HR,Analyst,4,"? 18,621.00",55,13,9,2,1,5,2,56,Yes,5,55,9,2,2,3,5,4,Yes,30-39,1,Very High,Poor
51,Male,Divorced,Finance,Assistant,2,"? 17,991.00",78,8,2,9,1,4,3,99,No,6,58,9,2,4,4,14,3,No,50-59,0,High,Poor
33,Female,Divorced,HR,Manager,5,"? 8,334.00",32,5,7,3,4,5,1,8,Yes,7,31,2,3,3,3,25,3,No,30-39,0,Very High,Excellent
29,Female,Single,HR,Manager,5,"? 12,179.00",84,11,14,2,1,4,4,89,No,8,47,14,1,2,2,5,4,No,20-29,0,High,Poor
55,Male,Married,Finance,Executive,5,"? 7,236.00",25,24,11,3,2,3,1,51,No,5,52,18,4,2,4,5,3,Yes,50-59,1,Medium,Average
53,Female,Married,Finance,Assistant,1,"? 13,507.00",79,20,1,9,3,5,4,9,No,2,43,3,3,3,4,4,4,No,50-59,0,Very High,Good
28,Female,Married,Finance,Analyst,2,"? 6,118.00",37,6,9,4,4,4,1,30,Yes,1,50,14,1,3,1,42,1,Yes,20-29,1,High,Excellent
47,Male,Single,Marketing,Assistant,1,"? 4,083.00",18,7,4,9,4,2,1,14,No,6,51,3,3,2,2,12,4,Yes,40-49,1,Low,Excellent
30,Female,Divorced,Finance,Executive,2,"? 6,546.00",21,22,5,0,2,3,4,16,No,6,49,18,1,4,2,38,2,No,30-39,0,Medium,Average
33,Male,Divorced,Marketing,Executive,4,"? 11,231.00",55,22,4,5,1,2,1,26,Yes,7,41,8,4,1,3,43,2,No,30-39,0,Low,Poor
58,Male,Divorced,IT,Analyst,3,"? 16,657.00",63,24,10,4,1,1,4,53,No,1,42,10,4,1,4,32,4,No,50-59,0,Very Low,Poor
38,Male,Divorced,Marketing,Analyst,2,"? 4,350.00",31,15,9,4,1,1,3,60,Yes,7,49,7,2,1,4,37,2,No,30-39,0,Very Low,Poor
34,Female,Married,IT,Analyst,1,"? 17,140.00",89,5,14,8,4,1,3,99,Yes,4,35,0,1,4,1,37,2,No,30-39,0,Very Low,Excellent
47,Female,Married,Finance,Executive,1,"? 6,282.00",69,24,1,2,4,3,3,13,Yes,2,42,14,3,1,1,16,4,No,40-49,0,Medium,Excellent
43,Female,Divorced,Finance,Analyst,1,"? 9,611.00",41,9,10,2,4,2,3,91,No,9,45,1,3,3,3,6,1,No,40-49,0,Low,Excellent
27,Female,Single,IT,Analyst,3,"? 13,556.00",26,28,6,8,4,4,4,71,No,8,48,14,1,4,3,41,4,No,20-29,0,High,Excellent
28,Male,Divorced,Sales,Analyst,2,"? 18,570.00",61,20,13,7,1,3,4,49,Yes,3,51,14,4,2,4,38,1,No,20-29,0,Medium,Poor
52,Male,Divorced,Marketing,Manager,2,"? 7,910.00",48,19,12,8,3,4,2,91,Yes,1,52,10,2,2,1,48,2,No,50-59,0,High,Good
52,Female,Single,HR,Analyst,2,"? 13,448.00",22,5,5,9,1,3,2,29,No,5,52,17,3,3,3,22,2,No,50-59,0,Medium,Poor
38,Female,Divorced,Finance,Executive,2,"? 6,985.00",37,13,8,9,3,5,1,40,No,8,44,9,4,3,3,21,4,No,30-39,0,Very High,Good
22,Female,Married,Marketing,Manager,5,"? 10,443.00",40,26,2,7,3,1,2,92,No,2,54,18,4,1,4,31,2,No,20-29,0,Very Low,Good
29,Female,Single,Marketing,Executive,5,"? 19,875.00",48,26,12,6,1,1,4,11,No,8,34,16,3,1,3,21,2,No,20-29,0,Very Low,Poor
59,Male,Single,Finance,Assistant,1,"? 9,441.00",46,12,4,1,4,5,2,98,No,9,54,9,2,4,2,6,1,No,50-59,0,Very High,Excellent
20,Female,Divorced,IT,Manager,5,"? 10,976.00",20,5,5,4,4,2,3,82,Yes,6,48,16,3,3,2,45,1,Yes,20-29,1,Low,Excellent
48,Male,Married,Finance,Analyst,2,"? 4,949.00",79,7,8,9,1,1,2,53,Yes,8,48,14,4,3,1,6,1,No,40-49,0,Very Low,Poor
53,Female,Married,Marketing,Manager,2,"? 6,133.00",73,3,13,6,3,1,4,45,Yes,9,35,2,4,4,3,23,2,No,50-59,0,Very Low,Good
32,Female,Married,Sales,Executive,5,"? 14,709.00",64,13,1,4,3,2,4,68,No,8,33,8,4,2,1,16,4,No,30-39,0,Low,Good
20,Female,Divorced,IT,Manager,4,"? 5,134.00",82,11,7,0,4,2,1,75,No,5,31,1,2,4,3,23,3,No,20-29,0,Low,Excellent
53,Male,Divorced,Finance,Assistant,1,"? 3,610.00",22,10,8,9,1,5,4,69,No,8,36,0,3,4,1,45,4,No,50-59,0,Very High,Poor
48,Female,Married,HR,Analyst,3,"? 10,566.00",54,9,1,5,4,1,2,4,Yes,9,49,9,4,1,3,48,4,Yes,40-49,1,Very Low,Excellent
32,Male,Divorced,Finance,Analyst,1,"? 5,561.00",60,29,5,5,2,5,4,87,Yes,3,54,1,3,3,1,12,1,No,30-39,0,Very High,Average
48,Male,Married,Marketing,Assistant,1,"? 3,828.00",98,6,6,5,1,3,3,17,No,7,33,13,1,2,3,11,1,No,40-49,0,Medium,Poor
58,Female,Divorced,Marketing,Executive,1,"? 13,396.00",92,14,10,2,4,2,2,24,No,9,55,18,3,3,4,3,2,No,50-59,0,Low,Excellent
43,Male,Single,HR,Manager,5,"? 13,465.00",47,10,5,0,2,2,2,57,Yes,2,40,6,4,4,1,34,4,No,40-49,0,Low,Average
45,Male,Single,IT,Executive,1,"? 14,072.00",72,25,14,6,3,1,2,55,Yes,6,49,0,4,3,1,1,1,Yes,40-49,1,Very Low,Good
36,Male,Divorced,Marketing,Executive,2,"? 6,465.00",17,17,9,5,2,4,2,27,Yes,7,46,7,4,1,3,45,1,No,30-39,0,High,Average
26,Female,Divorced,IT,Executive,1,"? 19,649.00",93,2,4,4,1,5,4,48,Yes,9,34,6,2,4,1,3,3,No,20-29,0,Very High,Poor
32,Male,Married,IT,Analyst,2,"? 4,289.00",41,26,14,2,3,2,3,87,Yes,7,40,13,4,3,4,24,4,No,30-39,0,Low,Good
24,Male,Single,Finance,Manager,5,"? 8,411.00",97,2,2,5,3,2,3,86,Yes,6,44,2,1,3,4,38,3,No,20-29,0,Low,Good
45,Female,Married,IT,Analyst,5,"? 19,856.00",79,27,9,9,3,1,4,64,Yes,6,41,11,4,1,4,34,2,No,40-49,0,Very Low,Good
22,Female,Divorced,Marketing,Analyst,1,"? 9,542.00",71,24,2,8,2,1,1,77,No,8,37,13,4,1,3,11,1,No,20-29,0,Very Low,Average
26,Male,Married,Marketing,Analyst,2,"? 13,767.00",49,4,2,7,2,4,1,82,Yes,9,54,10,2,3,3,8,4,No,20-29,0,High,Average
58,Male,Married,Sales,Manager,2,"? 4,896.00",66,7,12,7,3,3,3,37,Yes,9,47,17,4,1,4,9,4,No,50-59,0,Medium,Good
20,Male,Divorced,IT,Assistant,2,"? 14,691.00",65,20,6,7,2,3,1,96,Yes,6,46,1,4,3,1,28,2,No,20-29,0,Medium,Average
36,Male,Single,Sales,Analyst,2,"? 16,316.00",31,4,9,0,1,1,3,69,Yes,1,38,8,1,3,3,12,2,No,30-39,0,Very Low,Poor
44,Female,Married,Finance,Analyst,3,"? 15,197.00",91,8,5,6,2,4,1,33,No,4,45,1,1,4,1,2,1,No,40-49,0,High,Average
22,Female,Divorced,Sales,Analyst,5,"? 6,333.00",66,14,10,0,3,1,1,22,Yes,8,45,14,4,4,4,9,4,No,20-29,0,Very Low,Good
34,Male,Married,IT,Manager,2,"? 6,213.00",62,27,2,6,4,3,2,90,Yes,4,45,8,3,2,3,23,2,No,30-39,0,Medium,Excellent
48,Female,Divorced,Marketing,Manager,3,"? 13,865.00",72,26,12,1,4,5,3,13,No,5,32,10,1,2,2,36,1,No,40-49,0,Very High,Excellent
51,Male,Divorced,Finance,Executive,3,"? 5,517.00",90,20,6,2,4,2,1,85,No,3,32,0,2,3,4,12,1,Yes,50-59,1,Low,Excellent
45,Female,Divorced,IT,Analyst,5,"? 14,240.00",40,3,1,9,1,2,1,37,No,2,53,19,4,4,4,45,4,No,40-49,0,Low,Poor
35,Female,Single,Finance,Analyst,4,"? 16,379.00",41,11,14,1,3,4,2,77,No,3,42,19,1,2,3,36,4,No,30-39,0,High,Good
44,Male,Single,HR,Manager,1,"? 5,154.00",38,26,10,9,3,3,4,85,No,6,41,8,4,2,2,15,4,No,40-49,0,Medium,Good
47,Male,Divorced,IT,Manager,5,"? 17,906.00",95,25,10,0,1,4,1,44,No,8,59,15,1,1,1,49,2,No,40-49,0,High,Poor
28,Male,Single,HR,Analyst,4,"? 19,904.00",25,3,3,4,3,4,1,60,No,4,57,18,4,4,4,40,1,No,20-29,0,High,Good
20,Male,Married,Sales,Assistant,1,"? 3,654.00",22,5,3,7,1,4,1,8,No,4,53,7,3,4,2,40,3,No,20-29,0,High,Poor
48,Female,Single,IT,Executive,1,"? 3,041.00",62,16,10,5,2,2,1,74,No,4,38,9,3,4,1,30,3,Yes,40-49,1,Low,Average
41,Female,Single,HR,Executive,1,"? 17,932.00",46,11,14,3,1,4,4,75,No,4,57,14,4,3,2,41,2,No,40-49,0,High,Poor
35,Male,Married,Marketing,Analyst,3,"? 14,103.00",43,1,6,9,2,3,4,88,No,8,40,14,1,2,4,19,3,No,30-39,0,Medium,Average
26,Female,Married,Sales,Executive,2,"? 16,135.00",19,9,14,0,1,3,1,1,No,3,56,17,4,2,2,42,2,No,20-29,0,Medium,Poor
33,Female,Married,IT,Executive,1,"? 4,513.00",63,22,4,9,1,5,2,8,No,1,49,18,1,2,4,43,2,No,30-39,0,Very High,Poor
48,Male,Divorced,IT,Analyst,2,"? 12,472.00",27,5,13,1,3,3,1,49,No,5,39,12,2,2,3,46,1,No,40-49,0,Medium,Good
38,Male,Married,Marketing,Executive,1,"? 7,924.00",56,20,11,1,2,2,1,44,No,1,41,13,3,1,4,35,3,No,30-39,0,Low,Average
38,Female,Married,Marketing,Manager,3,"? 10,892.00",24,24,11,2,1,3,4,34,No,6,54,11,2,1,3,10,2,No,30-39,0,Medium,Poor
21,Male,Married,HR,Analyst,1,"? 11,411.00",40,11,8,1,4,1,1,95,No,5,32,6,1,4,3,2,2,No,20-29,0,Very Low,Excellent
34,Male,Divorced,HR,Manager,5,"? 14,999.00",40,2,7,3,1,4,3,61,No,6,42,6,2,1,1,26,1,No,30-39,0,High,Poor
22,Female,Single,HR,Analyst,4,"? 4,629.00",99,10,9,3,3,5,4,77,Yes,5,32,3,3,4,3,25,1,No,20-29,0,Very High,Good
30,Female,Divorced,Finance,Manager,1,"? 6,249.00",37,5,5,4,3,1,3,92,No,3,58,15,2,3,3,40,4,No,30-39,0,Very Low,Good
49,Male,Single,Sales,Executive,4,"? 19,844.00",58,24,11,8,2,3,1,56,Yes,9,41,3,3,4,4,35,1,No,40-49,0,Medium,Average
59,Female,Married,IT,Assistant,4,"? 19,673.00",90,17,5,2,3,3,2,82,Yes,1,54,14,3,3,1,40,1,No,50-59,0,Medium,Good
37,Male,Divorced,Sales,Manager,3,"? 12,327.00",53,12,5,5,1,4,1,99,No,7,46,2,2,1,2,20,4,No,30-39,0,High,Poor
21,Male,Divorced,Marketing,Manager,4,"? 3,223.00",57,3,9,9,1,4,4,45,No,3,46,11,1,1,1,30,2,No,20-29,0,High,Poor
51,Female,Single,Sales,Assistant,3,"? 5,445.00",66,7,2,3,1,2,3,68,No,2,55,11,1,2,3,8,2,No,50-59,0,Low,Poor
27,Female,Divorced,Sales,Assistant,1,"? 19,837.00",72,11,7,6,4,5,3,80,Yes,6,44,16,3,2,3,5,3,No,20-29,0,Very High,Excellent
41,Male,Divorced,HR,Manager,2,"? 15,650.00",90,11,10,3,4,2,2,97,No,3,49,3,2,4,4,2,3,No,40-49,0,Low,Excellent
25,Male,Single,Marketing,Manager,3,"? 5,046.00",46,26,3,6,3,3,1,85,No,8,47,10,4,1,4,10,3,No,20-29,0,Medium,Good
31,Male,Divorced,Sales,Manager,4,"? 8,911.00",32,12,8,0,2,5,3,74,No,7,34,0,2,1,4,49,4,Yes,30-39,1,Very High,Average
59,Female,Divorced,IT,Analyst,4,"? 15,290.00",56,5,9,8,1,5,3,29,No,8,35,7,4,1,2,40,3,No,50-59,0,Very High,Poor
55,Male,Married,HR,Manager,1,"? 15,880.00",98,10,11,0,3,2,2,49,No,4,47,13,2,1,1,1,2,No,50-59,0,Low,Good
34,Female,Married,Sales,Manager,3,"? 15,067.00",16,25,11,4,1,3,4,92,Yes,6,46,10,4,4,1,8,1,No,30-39,0,Medium,Poor
47,Male,Married,Marketing,Assistant,1,"? 8,479.00",74,12,14,7,4,3,3,14,Yes,6,32,8,3,3,2,27,3,No,40-49,0,Medium,Excellent
37,Female,Married,IT,Assistant,3,"? 17,264.00",47,14,10,7,4,2,3,35,No,8,35,9,1,2,3,3,1,No,30-39,0,Low,Excellent
21,Male,Married,Marketing,Analyst,2,"? 6,386.00",60,1,9,5,3,5,2,38,No,9,30,8,1,1,2,47,1,Yes,20-29,1,Very High,Good
32,Female,Divorced,Marketing,Analyst,5,"? 9,165.00",95,27,5,5,4,5,2,80,No,6,43,3,4,1,3,5,1,No,30-39,0,Very High,Excellent
34,Male,Divorced,Marketing,Executive,1,"? 8,774.00",73,14,10,1,2,1,2,59,Yes,5,41,16,1,1,2,20,2,No,30-39,0,Very Low,Average
39,Male,Married,Finance,Manager,4,"? 17,950.00",71,7,11,3,3,2,4,26,Yes,9,49,7,3,1,4,24,2,No,30-39,0,Low,Good
48,Male,Single,IT,Manager,1,"? 13,807.00",76,10,11,7,2,3,3,53,No,4,53,5,1,2,4,16,3,No,40-49,0,Medium,Average
48,Male,Married,Marketing,Assistant,3,"? 8,225.00",77,12,12,1,4,1,3,1,Yes,1,38,11,3,4,2,6,1,Yes,40-49,1,Very Low,Excellent
22,Female,Divorced,Finance,Executive,1,"? 7,751.00",87,6,9,5,4,2,4,69,Yes,9,54,19,4,1,2,40,3,No,20-29,0,Low,Excellent
